                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      2.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     234                                     1079                  1.0442237331799650E+009                  5.3146650496072141E+000                  1.9867507638035165E+000                  3.3596821839213042E+001                 -9.2702943472850983E+000                  0.0000000000000000E+000                  9.9999962066679093E-001                  1.6117607072729428E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8653323409838549E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2316230651695186E+000                 -5.8889497358882998E+000                 -6.5278384984704809E+000                  2.2316230692152907E+000                 -1.2478885289371950E+000                  2.2314790710646992E+000                 -5.8889497358882998E+000                  6.0757593520673505E+032                  6.0935144058947418E+032                  6.1693126185571611E+032                  6.1901147032070822E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0818579672670426E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6421189800459715E+000                  2.2339713043825649E+000                  1.3560065285519662E+000                  2.0240196849620538E+000                  1.3620737088767904E-008                  7.8142027318071898E+000                  5.3950304365094208E+000                  2.1512359061229802E+001                  5.3950304365094208E+000                  7.8142027318071898E+000                  1.3398936125613603E+000                  4.9999263413576450E-001                  4.0595079000851122E+000                  0.0000000000000000E+000                  9.8046421290596486E-001                  1.0735370057613913E-004                  1.1772681653104456E-003                  2.2870145898138692E-003                  9.3191325342351604E-003                  1.1605123631942162E+000                  7.8583298119995526E-001                                        9                                        1                                       10 
                                     235                                     1084                  1.0444242845846959E+009                  5.3022257082759747E+000                  1.9866407918747828E+000                  3.3596797799195265E+001                 -9.2609438663165751E+000                  0.0000000000000000E+000                  9.9999959743806577E-001                  1.6139326291647485E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8657677926585734E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2400669586430020E+000                 -5.8766643508622867E+000                 -6.5188329545717822E+000                  2.2400669627189833E+000                 -1.2539866165821549E+000                  2.2399277069897354E+000                 -5.8766643508622867E+000                  6.0856258457584133E+032                  6.1032066227364952E+032                  6.1792745282258846E+032                  6.1999711635076394E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0869468802541367E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6414689252773784E+000                  2.2422297595999106E+000                  1.3614358656978249E+000                  2.0131369706525550E+000                  1.5694792087503707E-008                  7.8142649980076699E+000                  5.3974860276219383E+000                  2.1516097819188531E+001                  5.3974860276219383E+000                  7.8142649980076699E+000                  1.3398936131656358E+000                  4.9999263412286482E-001                  4.0595079054193137E+000                  0.0000000000000000E+000                  9.8046421102552117E-001                  1.0735519321277394E-004                  1.1772683689957944E-003                  2.2870145898138661E-003                  9.3191325342351587E-003                  1.1600840563170123E+000                  7.8615406488033068E-001                                        9                                        1                                       10 
                                     236                                     1072                  1.0446212585251139E+009                  5.2944087729570430E+000                  1.9865293171483398E+000                  3.3596773429305607E+001                 -9.2472323576836573E+000                  0.0000000000000000E+000                  9.9999957805634909E-001                  1.6156471507894615E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8662091951287039E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2473086036447358E+000                 -5.8637074710526980E+000                 -6.5092501468434190E+000                  2.2473086077687774E+000                 -1.2524226974547183E+000                  2.2471711609283878E+000                 -5.8637074710526980E+000                  6.0952837137844620E+032                  6.1135148569373652E+032                  6.1892944753523170E+032                  6.2099019017514513E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0923676788708609E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6408806527185025E+000                  2.2495551879554387E+000                  1.3662751249933400E+000                  2.0034340821718648E+000                  1.5698432168321141E-008                  7.8143474038836152E+000                  5.3999325594315861E+000                  2.1519826688118709E+001                  5.3999325594315861E+000                  7.8143474038836152E+000                  1.3398936137716408E+000                  4.9999263411000011E-001                  4.0595079107699643E+000                  0.0000000000000000E+000                  9.8046420913878374E-001                  1.0735669471896014E-004                  1.1772685716203771E-003                  2.2870145898138648E-003                  9.3191325342351569E-003                  1.1596551761042653E+000                  7.8647425133409932E-001                                        9                                        1                                       10 
                                     237                                     1074                  1.0448137271977125E+009                  5.2843600511185223E+000                  1.9864172917580087E+000                  3.3596748937655626E+001                 -9.2350435853154753E+000                  0.0000000000000000E+000                  9.9999957805634909E-001                  1.6171868524819163E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8666527736359626E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2546280812310817E+000                 -5.8506310220627604E+000                 -6.4995345590183611E+000                  2.2546280854042129E+000                 -1.2550928723680788E+000                  2.2544937643760634E+000                 -5.8506310220627604E+000                  6.1051803068800412E+032                  6.1235694752015290E+032                  6.1992134639745302E+032                  6.2195871793991860E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0973736204505975E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6403580775526456E+000                  2.2568772855167984E+000                  1.3709813241057343E+000                  1.9939971922970972E+000                  1.6146214065053202E-008                  7.8144372900171337E+000                  5.4023390836989114E+000                  2.1523496565392890E+001                  5.4023390836989114E+000                  7.8144372900171337E+000                  1.3398936143764690E+000                  4.9999263409723044E-001                  4.0595079161113832E+000                  0.0000000000000000E+000                  9.8046420725481642E-001                  1.0735819782497724E-004                  1.1772687722110206E-003                  2.2870145898138648E-003                  9.3191325342351569E-003                  1.1592281208000377E+000                  7.8679206728759521E-001                                        9                                        1                                       10 
                                     238                                     1068                  1.0450016054369333E+009                  5.2738764813585153E+000                  1.9863048609302194E+000                  3.3596724355977749E+001                 -9.2229910731228415E+000                  0.0000000000000000E+000                  9.9999954277402414E-001                  1.6194621731262915E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8670980174777583E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2563457745845632E+000                 -5.8365603568095139E+000                 -6.4889721347990506E+000                  2.2563457788717662E+000                 -1.2436533147063236E+000                  2.2562084166033713E+000                 -5.8365603568095139E+000                  6.1154045833896614E+032                  6.1340675447825304E+032                  6.2092397309526029E+032                  6.2298290457920477E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1023104191908379E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6402228276084414E+000                  2.2589932488033955E+000                  1.3723098056374408E+000                  1.9913156475558111E+000                  1.3425395806646487E-008                  7.8145567050065292E+000                  5.4047396467355995E+000                  2.1527162668860530E+001                  5.4047396467355995E+000                  7.8145567050065292E+000                  1.3398936149808334E+000                  4.9999263408453803E-001                  4.0595079214498186E+000                  0.0000000000000000E+000                  9.8046420537138967E-001                  1.0735970465112251E-004                  1.1772689709006684E-003                  2.2870145898138653E-003                  9.3191325342351569E-003                  1.1588077729427959E+000                  7.8710276829296555E-001                                        9                                        1                                       10 
                                     239                                     1070                  1.0451859583865042E+009                  5.2656500905296149E+000                  1.9861936549907691E+000                  3.3596700040738526E+001                 -9.2195221072271742E+000                  0.0000000000000000E+000                  9.9999954277402414E-001                  1.6221339770736898E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8675384429516271E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2571272340905182E+000                 -5.8217587106350681E+000                 -6.4777814499242652E+000                  2.2571272385117060E+000                 -1.2329706720076001E+000                  2.2569867080963957E+000                 -5.8217587106350681E+000                  6.1253178539570845E+032                  6.1437908209634559E+032                  6.2192000592674072E+032                  6.2399712925040635E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1072887036347668E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6401403960061383E+000                  2.2599033075746111E+000                  1.3729296982276553E+000                  1.9900515471361557E+000                  1.2974989007158142E-008                  7.8146977463883056E+000                  5.4071343511975236E+000                  2.1530823828663085E+001                  5.4071343511975236E+000                  7.8146977463883056E+000                  1.3398936155888479E+000                  4.9999263407183508E-001                  4.0595079268215768E+000                  0.0000000000000000E+000                  9.8046420347567442E-001                  1.0736122572094717E-004                  1.1772691689592061E-003                  2.2870145898138648E-003                  9.3191325342351569E-003                  1.1583940916056692E+000                  7.8740800058006655E-001                                        9                                        1                                       10 
                                     240                                     1068                  1.0453668427596043E+009                  5.2574010490625209E+000                  1.9860841501820850E+000                  3.3596676096122110E+001                 -9.2179678582965607E+000                  0.0000000000000000E+000                  9.9999954277402414E-001                  1.6248703329057046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8679722959051901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2611257730680880E+000                 -5.8069367446413676E+000                 -6.4665447810771726E+000                  2.2611257775941045E+000                 -1.2334583868024611E+000                  2.2609866914641823E+000                 -5.8069367446413676E+000                  6.1350541702978990E+032                  6.1532678199150966E+032                  6.2289478390372662E+032                  6.2497270420050138E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1125020737330172E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6398656996507222E+000                  2.2637160587870278E+000                  1.3753854665446961E+000                  1.9851160658856610E+000                  1.5044104990888291E-008                  7.8148425789406328E+000                  5.4094955688274453E+000                  2.1534435167704515E+001                  5.4094955688274453E+000                  7.8148425789406328E+000                  1.3398936162005646E+000                  4.9999263405911964E-001                  4.0595079322271204E+000                  0.0000000000000000E+000                  9.8046420156751313E-001                  1.0736276109450488E-004                  1.1772693663969953E-003                  2.2870145898138653E-003                  9.3191325342351569E-003                  1.1579848635415990E+000                  7.8771044456574846E-001                                        9                                        1                                       10 
                                     241                                     1070                  1.0455447565959822E+009                  5.2502097245250763E+000                  1.9859748718149870E+000                  3.3596652199703868E+001                 -9.2116755276251023E+000                  0.0000000000000000E+000                  9.9999954277402414E-001                  1.6272653850070834E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8684041060483878E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2652226091663974E+000                 -5.7915961746048898E+000                 -6.4548568460864448E+000                  2.2652226138041329E+000                 -1.2305757788491374E+000                  2.2650839159346159E+000                 -5.7915961746048898E+000                  6.1446270205245895E+032                  6.1628929028216831E+032                  6.2385537929406206E+032                  6.2593338385506721E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1173973867693855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6395767641806893E+000                  2.2678197952758454E+000                  1.3780152057291697E+000                  1.9798326910984727E+000                  1.5556996515107493E-008                  7.8150030946262126E+000                  5.4118480172170447E+000                  2.1538036111677624E+001                  5.4118480172170447E+000                  7.8150030946262126E+000                  1.3398936168182043E+000                  4.9999263404634525E-001                  4.0595079376860594E+000                  0.0000000000000000E+000                  9.8046419963996390E-001                  1.0736431658336956E-004                  1.1772695638564603E-003                  2.2870145898138653E-003                  9.3191325342351552E-003                  1.1575781595619183E+000                  7.8801058519626621E-001                                        9                                        1                                       10 
                                     242                                     1068                  1.0457207706490896E+009                  5.2455473436286875E+000                  1.9858650650624974E+000                  3.3596628186416602E+001                 -9.2049182960578531E+000                  0.0000000000000000E+000                  9.9999954277402414E-001                  1.6295024765106170E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8688391691450477E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2678369675885226E+000                 -5.7755678618596020E+000                 -6.4425828808255226E+000                  2.2678369723643925E+000                 -1.2231132094053054E+000                  2.2676967171403764E+000                 -5.7755678618596020E+000                  6.1542857379460205E+032                  6.1731131392768828E+032                  6.2482425399015079E+032                  6.2689799791909433E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1222235569664092E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6393757452958124E+000                  2.2705626081641572E+000                  1.3797886499430805E+000                  1.9762617893833827E+000                  1.4936143682094958E-008                  7.8151821952320955E+000                  5.4142089688781345E+000                  2.1541653341170726E+001                  5.4142089688781345E+000                  7.8151821952320955E+000                  1.3398936174463780E+000                  4.9999263403341665E-001                  4.0595079432391517E+000                  0.0000000000000000E+000                  9.8046419767860582E-001                  1.0736590414221062E-004                  1.1772697626952068E-003                  2.2870145898138657E-003                  9.3191325342351569E-003                  1.1571726478215318E+000                  7.8830901270836762E-001                                        9                                        1                                       10 
                                     243                                     1070                  1.0458945597487668E+009                  5.2400225333410342E+000                  1.9857555069800117E+000                  3.3596604226186855E+001                 -9.2003781108290745E+000                  0.0000000000000000E+000                  9.9999951923760655E-001                  1.6319804554550066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8692733218588273E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2687881952968754E+000                 -5.7590146698929070E+000                 -6.4298549323570633E+000                  2.2687882002397468E+000                 -1.2137571776572245E+000                  2.2686452037276741E+000                 -5.7590146698929070E+000                  6.1643172797395605E+032                  6.1835049167677653E+032                  6.2579402339112691E+032                  6.2787875050739569E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1274369270646368E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6392282210935099E+000                  2.2716524519144641E+000                  1.3806286202228384E+000                  1.9745578885941215E+000                  1.4177459509411932E-008                  7.8153762179711661E+000                  5.4165688478680885E+000                  2.1545271689969422E+001                  5.4165688478680885E+000                  7.8153762179711661E+000                  1.3398936180847165E+000                  4.9999263402034316E-001                  4.0595079488831614E+000                  0.0000000000000000E+000                  9.8046419568455878E-001                  1.0736752307854667E-004                  1.1772699626856915E-003                  2.2870145898138653E-003                  9.3191325342351552E-003                  1.1567707589228367E+000                  7.8860405628420527E-001                                        9                                        1                                       10 
                                     244                                     1082                  1.0460649821907390E+009                  5.2315267839925026E+000                  1.9856475868609451E+000                  3.3596580622885405E+001                 -9.1984243681791966E+000                  0.0000000000000000E+000                  9.9999951923760655E-001                  1.6347331462771472E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8697010130746037E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2706359378462015E+000                 -5.7424163966594284E+000                 -6.4170610792945366E+000                  2.2706359429519951E+000                 -1.2040251678634988E+000                  2.2704903262343397E+000                 -5.7424163966594284E+000                  6.1740257309691169E+032                  6.1935443448667377E+032                  6.2674822078706111E+032                  6.2884088267334893E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1324221257924850E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6391061204375177E+000                  2.2734796512811997E+000                  1.3817864212181912E+000                  1.9722186833019624E+000                  1.4763920418372613E-008                  7.8155746291756074E+000                  5.4188974693192931E+000                  2.1548843574797075E+001                  5.4188974693192931E+000                  7.8155746291756074E+000                  1.3398936187290624E+000                  4.9999263400720950E-001                  4.0595079545813233E+000                  0.0000000000000000E+000                  9.8046419367080406E-001                  1.0736916292234335E-004                  1.1772701624892681E-003                  2.2870145898138653E-003                  9.3191325342351569E-003                  1.1563749525969060E+000                  7.8889462406838484E-001                                        9                                        1                                       10 
                                     245                                     1080                  1.0462326340622449E+009                  5.2244084058419737E+000                  1.9855406831945936E+000                  3.3596557240628385E+001                 -9.1954158058813515E+000                  0.0000000000000000E+000                  9.9999951923760655E-001                  1.6372673878801489E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8701246408741099E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2791818486225361E+000                 -5.7266189163648820E+000                 -6.4048995297669391E+000                  2.2791818538067412E+000                 -1.2088954334542756E+000                  2.2790406671790242E+000                 -5.7266189163648820E+000                  6.1844761747658577E+032                  6.2034295134760785E+032                  6.2766938102005802E+032                  6.2965731225503471E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1371584102981004E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6385151945580114E+000                  2.2815383865431973E+000                  1.3869976406082032E+000                  1.9617728622649184E+000                  1.9584571610301805E-008                  7.8157555719089986E+000                  5.4211670000573262E+000                  2.1552323214224163E+001                  5.4211670000573262E+000                  7.8157555719089986E+000                  1.3398936193804649E+000                  4.9999263399399507E-001                  4.0595079603429225E+000                  0.0000000000000000E+000                  9.8046419163408238E-001                  1.0737082607907018E-004                  1.1772703625126640E-003                  2.2870145898138653E-003                  9.3191325342351569E-003                  1.1559787885965001E+000                  7.8918654961521717E-001                                        9                                        1                                       11 
                                     246                                     1065                  1.0463993471654791E+009                  5.2219697356327970E+000                  1.9854310740054908E+000                  3.3596533265305006E+001                 -9.1821227708152158E+000                  0.0000000000000000E+000                  9.9999951923760655E-001                  1.6388399376550855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8705590822458760E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2893285179682055E+000                 -5.7112382792492884E+000                 -6.3930651948097195E+000                  2.2893285232078684E+000                 -1.2287161716672328E+000                  2.2891967513186202E+000                 -5.7112382792492884E+000                  6.1952847696911330E+032                  6.2139404444302752E+032                  6.2858713745671475E+032                  6.3059524619619070E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1418048091124279E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6376820184755387E+000                  2.2914942393538493E+000                  1.3936419191784739E+000                  1.9484603298009973E+000                  2.1737030136743051E-008                  7.8159263913328934E+000                  5.4234105172593612E+000                  2.1555762054221496E+001                  5.4234105172593612E+000                  7.8159263913328934E+000                  1.3398936200455362E+000                  4.9999263398056704E-001                  4.0595079662264766E+000                  0.0000000000000000E+000                  9.8046418955371006E-001                  1.0737252937542857E-004                  1.1772705647980822E-003                  2.2870145898138653E-003                  9.3191325342351569E-003                  1.1555749813604663E+000                  7.8948345207997839E-001                                        9                                        1                                       11 
                                     247                                     1092                  1.0465658026960942E+009                  5.2212982295058836E+000                  1.9853173638704895E+000                  3.3596508391563965E+001                 -9.1654990543610833E+000                  0.0000000000000000E+000                  9.9999946788793570E-001                  1.6401661851887644E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8710098883050250E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2935777133597184E+000                 -5.6952559310619737E+000                 -6.3807241023752148E+000                  2.2935777187351278E+000                 -1.2130079574913604E+000                  2.2934424231768564E+000                 -5.6952559310619737E+000                  6.2062229000891633E+032                  6.2248242658394950E+032                  6.2953893477678742E+032                  6.3156838960347262E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1465756650377918E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6373813016288707E+000                  2.2961415901718492E+000                  1.3965670282808087E+000                  1.9425852378552919E+000                  1.7908292808874213E-008                  7.8161117256941344E+000                  5.4256751529348133E+000                  2.1559235622103561E+001                  5.4256751529348133E+000                  7.8161117256941344E+000                  1.3398936207281704E+000                  4.9999263396684906E-001                  4.0595079722664646E+000                  0.0000000000000000E+000                  9.8046418741745822E-001                  1.0737428316727181E-004                  1.1772707703804242E-003                  2.2870145898138648E-003                  9.3191325342351569E-003                  1.1551656294063459E+000                  7.8978190706300810E-001                                        9                                        1                                       11 
                                     248                                     1087                  1.0467295542223338E+009                  5.2141853565074072E+000                  1.9852035268617441E+000                  3.3596483488642612E+001                 -9.1579018810832036E+000                  0.0000000000000000E+000                  9.9999946788793570E-001                  1.6422098211356193E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8714612050667654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3024499021897280E+000                 -5.6801560308395134E+000                 -6.3690873865070810E+000                  2.3024499076353679E+000                 -1.2050218621222653E+000                  2.3023148878016455E+000                 -5.6801560308395134E+000                  6.2167655844323275E+032                  6.2348383369555143E+032                  6.3049647130375366E+032                  6.3257029339277027E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1516645780249603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6367335531798490E+000                  2.3046920173934606E+000                  1.4021377387896590E+000                  1.9314189139162321E+000                  2.1526286088033327E-008                  7.8162776253357320E+000                  5.4278780107094482E+000                  2.1562612523430868E+001                  5.4278780107094482E+000                  7.8162776253357320E+000                  1.3398936214172656E+000                  4.9999263395306648E-001                  4.0595079783646941E+000                  0.0000000000000000E+000                  9.8046418526007384E-001                  1.0737605868865852E-004                  1.1772709759802662E-003                  2.2870145898138657E-003                  9.3191325342351587E-003                  1.1547548423317284E+000                  7.9008168535823931E-001                                        9                                        1                                       11 
                                     249                                     1085                  1.0468897742548383E+009                  5.2047168155078456E+000                  1.9850884572482113E+000                  3.3596458314625984E+001                 -9.1437561610117584E+000                  0.0000000000000000E+000                  9.9999944006745500E-001                  1.6440731482060567E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8719174734231956E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3207490839852802E+000                 -5.6666473248291194E+000                 -6.3587365384175198E+000                  2.3207490893645528E+000                 -1.2376356094596856E+000                  2.3206290070333955E+000                 -5.6666473248291194E+000                  6.2271160550883766E+032                  6.2444481008825117E+032                  6.3137529294917891E+032                  6.3317622109990014E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1559514340739264E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6353401581277049E+000                  2.3222907856235531E+000                  1.4137239130089925E+000                  1.9082213914609409E+000                  3.0028499685429119E-008                  7.8164075454693469E+000                  5.4299827148082116E+000                  2.1565834844692318E+001                  5.4299827148082116E+000                  7.8164075454693469E+000                  1.3398936221068669E+000                  4.9999263393933746E-001                  4.0595079844684534E+000                  0.0000000000000000E+000                  9.8046418310026273E-001                  1.0737783989173603E-004                  1.1772711800239033E-003                  2.2870145898138657E-003                  9.3191325342351587E-003                  1.1543363965454501E+000                  7.9038789536880150E-001                                        9                                        1                                       11 
                                     250                                     1071                  1.0470469017021562E+009                  5.1962520550431828E+000                  1.9849677577855800E+000                  3.3596431907387512E+001                 -9.1145467184727078E+000                  0.0000000000000000E+000                  9.9999938799829935E-001                  1.6444152134606782E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8723961571824930E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3065155765751952E+000                 -5.6496894285216674E+000                 -6.3455176853817212E+000                  2.3065155823466559E+000                 -1.1956431262933096E+000                  2.3063789000449795E+000                 -5.6496894285216674E+000                  6.2385075950099714E+032                  6.2543359777676606E+032                  6.3241697759702774E+032                  6.3440888624343717E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1608467471105017E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6363015466144915E+000                  2.3102311242625326E+000                  1.4057713053549097E+000                  1.9241001995306359E+000                  6.4001073507385976E-009                  7.8166270104124624E+000                  5.4321940099856088E+000                  2.1569233493194218E+001                  5.4321940099856088E+000                  7.8166270104124624E+000                  1.3398936228036646E+000                  4.9999263392552662E-001                  4.0595079906369200E+000                  0.0000000000000000E+000                  9.8046418091696663E-001                  1.0737964552121900E-004                  1.1772713840412041E-003                  2.2870145898138653E-003                  9.3191325342351569E-003                  1.1539313096058048E+000                  7.9067518363653966E-001                                        9                                        1                                       11 
